,x,y,particle_id,frame_number
2436,370.2307692307692,283.0192307692308,355.0,90
2427,388.27659574468083,279.78723404255317,361.0,90
2360,1457.9024390243903,262.0,517.0,90
2384,419.6470588235294,272.19607843137254,544.0,90
2396,1389.4,273.125,571.0,90
2455,417.5833333333333,286.80555555555554,595.0,90
2464,1392.1612903225807,287.83870967741933,629.0,90
2359,1330.5,262.0,955.0,90
2420,1436.6538461538462,278.40384615384613,995.0,90
2467,436.5,288.5,1052.0,90
2327,290.6585365853659,254.53658536585365,1133.0,90
2321,1044.0,253.125,1148.0,90
2302,1508.2631578947369,244.5,1365.0,90
2311,327.29411764705884,253.31372549019608,1380.0,90
2340,1417.1785714285713,256.0,1394.0,90
2356,1395.8684210526317,259.6578947368421,1426.0,90
2415,1370.081081081081,275.7027027027027,1480.0,90
2409,1472.6969696969697,274.72727272727275,1485.0,90
2410,1489.9736842105262,274.42105263157896,1486.0,90
2426,1518.3636363636363,277.90909090909093,1496.0,90
2447,1363.5,284.2,1519.0,90
2448,1420.6666666666667,283.6666666666667,1520.0,90
2482,1382.6666666666667,292.73333333333335,1545.0,90
2499,1036.6530612244899,301.2857142857143,1556.0,90
2483,1441.7708333333333,292.5,1558.0,90
2507,1345.275,303.95,1578.0,90
2500,1406.8387096774193,300.9032258064516,1579.0,90
2510,1390.7878787878788,304.3030303030303,1582.0,90
2508,1463.5,303.57894736842104,1583.0,90
2519,1409.264705882353,317.44117647058823,1590.0,90
2522,1461.3809523809523,321.42857142857144,1592.0,90
2523,1480.5,323.94444444444446,1593.0,90
2305,349.85714285714283,251.42857142857142,1604.0,90
2357,1437.84,260.24,1662.0,90
2374,536.0,269.0,1678.0,90
2456,452.0,286.0,1772.0,90
2465,1409.1290322580646,287.48387096774195,1776.0,90
2469,466.88235294117646,289.1764705882353,1777.0,90
2480,937.4893617021277,293.36170212765956,1810.0,90
2306,444.1224489795918,251.53061224489795,1838.0,90
2363,1494.3809523809523,262.76190476190476,1892.0,90
2373,503.5,269.5,1900.0,90
2383,1283.5365853658536,271.1463414634146,1933.0,90
2431,521.84,281.72,1963.0,90
2439,540.34,283.6,1973.0,90
2461,1483.0,287.0,1997.0,90
2478,1502.3777777777777,291.53333333333336,2008.0,90
2485,1520.3636363636363,293.59090909090907,2015.0,90
2514,1502.5526315789473,307.63157894736844,2043.0,90
2372,436.75,269.45,2129.0,90
2405,473.88349514563106,275.54368932038835,2166.0,90
2466,1577.32,287.32,2227.0,90
2332,1069.8363636363636,254.96363636363637,2322.0,90
2358,1359.7727272727273,260.09090909090907,2348.0,90
2397,1406.0,273.0,2387.0,90
2414,1307.6888888888889,276.31111111111113,2404.0,90
2453,1318.6857142857143,285.54285714285714,2443.0,90
2488,1306.878048780488,294.4634146341463,2478.0,90
2521,1446.3809523809523,320.42857142857144,2511.0,90
2665,357.82,283.08,355.0,91
2659,376.0,279.5,361.0,91
2587,1446.4285714285713,262.10714285714283,517.0,91
2618,405.8936170212766,272.531914893617,544.0,91
2627,1375.9714285714285,273.34285714285716,571.0,91
2693,406.0,287.4117647058824,595.0,91
2591,1313.3076923076924,262.38461538461536,955.0,91
2694,423.468085106383,287.78723404255317,1052.0,91
2526,1496.1842105263158,243.73684210526315,1365.0,91
2558,1406.258064516129,255.1290322580645,1394.0,91
2583,1381.1351351351352,259.4864864864865,1426.0,91
2647,1359.5833333333333,275.8333333333333,1480.0,91
2634,1462.3684210526317,273.7368421052632,1485.0,91
2635,1475.611111111111,273.77777777777777,1486.0,91
2680,1348.7222222222222,284.3888888888889,1519.0,91
2717,1367.52,293.8,1545.0,91
2713,1428.1025641025642,292.3333333333333,1558.0,91
2736,1332.2631578947369,303.5,1578.0,91
2730,1393.9705882352941,300.1470588235294,1579.0,91
2737,1375.7368421052631,303.94736842105266,1582.0,91
2738,1451.6756756756756,303.5945945945946,1583.0,91
2750,1397.3902439024391,316.9756097560976,1590.0,91
2753,1448.851851851852,320.48148148148147,1592.0,91
2754,1469.4074074074074,323.55555555555554,1593.0,91
2530,336.19354838709677,251.74193548387098,1604.0,91
2585,1424.8775510204082,260.46938775510205,1662.0,91
